title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
인외마경 광룡투희,#생존#성장#먼치킨#회귀,도서출판 청어람,19세이용가,100원/회차 당,국수먹을래,완결,무협,"6,956",10.0,전체 224,전체 48,23.08.07,25장
민첩 올인 마법사,#깽판#먼치킨#노력#성장#시스템#착각#마법사,kwbooks,전체이용가,100원/회차 당,만련자,완결,판타지,10.5만,8.7,전체 172,전체 35,23.08.07,25장
천재 고아가 입양을 거절했다,#경영/기업#먼치킨#성장#노력#회귀,kwbooks,전체이용가,100원/회차 당,287000,완결,현판,14.1만,8.5,전체 120,전체 208,23.08.07,25장
삼국지 유현덕의 천재아들,#대체역사#성장#빙의#영지#실존인물#천재#전쟁#왕족/귀족,kwbooks,전체이용가,100원/회차 당,레니sh,완결,판타지,22.7만,9.8,전체 165,전체 106,23.08.07,25장
한류 씹어먹는 천재 작가,#방송#천재#성장#시스템#작가,kwbooks,전체이용가,100원/회차 당,주니글왕,완결,현판,6만,9.4,전체 160,전체 16,23.08.07,25장
죽지 않는 기자가 복수를 잘함,#전문직#복수#먼치킨,라온이앤엠,전체이용가,100원/회차 당,항상,완결,현판,5만,9.0,전체 224,전체 54,23.08.07,25장
캠퍼스 트랩[19세 완전판],#현대물#오메가버스#캠퍼스물#성장물#능글공#연하공#재벌공#존댓말공#순진수#계약관계#경쟁구도#달달물#드라마#애잔물#미남공,연필,19세이용가,100원/회차 당,Dips,완결,BL,14.9만,9.7,전체 215,전체 85,23.08.07,3장
너한테 속아서,#현대로맨스#사내연애#오해물#원나잇#까칠남#츤데레남#오만남#다정녀#상처녀#갑을관계,Arete,15세이용가,100원/회차 당,네롤리,완결,로맨스,"7,438",완결,전체 80,전체 0,23.08.07,3장
[BL]황제의 품에 지다 [19세 완전판],#동양풍#오메가버스#궁정물#신분차이#피폐물#복수물#광공#집착공#절륜공#냉혈공#시리어스물,온글미디어,19세이용가,100원/회차 당,몽년,완결,BL,2.5만,8.2,전체 121,전체 33,23.08.07,3장
불건전한 욕망 [19세 완전판],#속도위반#갑을관계#몸정>맘정#후회남#절륜남#오만남#집착남#무심녀#신파,북팔,19세이용가,100원/회차 당,애디스,완결,로맨스,20.9만,9.9,전체 105,전체 29,23.08.06,7장
여전히 야한,#현대로맨스#사내연애#오해물#재회물#첫사랑#소유욕/독점욕#재벌남#절륜남#선배#집착남#도도녀#철벽녀#상처녀#계약관계,래이니북스,15세이용가,100원/회차 당,우아진,완결,로맨스,171.2만,9.5,전체 80,전체 921,23.08.06,0장
결혼식 날 나를 버린 남자 주인공,#성장물#다정남#상처녀#쌍방삽질#로맨스판타지#우연한만남#능력남#무심녀#복수물#순정남#빙의물#집착남#존댓말남#짝사랑남#후회남,kwbooks,15세이용가,100원/회차 당,인기리에,완결,로판,29만,9.8,전체 142,전체 376,23.08.06,5장
유연천리(有緣千里) [BL][19세 완전판],#동양풍#무협물#다정공#헌신공#미인공#집착공#절륜공#존댓말공#다정수#순진수#능력수#외유내강수#나이차커플#환생물#달달물,서울미디어코믹스,19세이용가,100원/회차 당,황묘,완결,BL,2.3만,9.5,전체 199,전체 8,23.08.06,3장
하필이면 내 오빠가 흑막이다,#로맨스판타지#성장물#왕족/귀족#소유욕/독점욕#까칠남#상처남#츤데레남#능력남#집착남#능력녀#외유내강#걸크러쉬#사이다녀#우월녀#다정녀,필연매니지먼트,15세이용가,100원/회차 당,나몽슈,완결,로판,16.8만,9.8,전체 157,전체 238,23.08.06,5장
비서 임신 (삽화본) [19세 완전판],#속도위반#사내연애#갑을관계#몸정>맘정#직진남#계략남#절륜남#동정남#순진녀,북팔,19세이용가,100원/회차 당,문정민,완결,로맨스,25.3만,9.9,전체 71,전체 114,23.08.06,10장
조건부 임신 계약 [삽화본] [19세 완전판],#동거물#속도위반#갑을관계#신분차이#소유욕/독점욕#직진남#계략남#절륜남#동정남,북팔,19세이용가,100원/회차 당,문정민,완결,로맨스,24.5만,10.0,전체 76,전체 191,23.08.05,8장
지독한 중독 [외전 독점],#현대로맨스#계략남#후회남#몸정>맘정,텐북,15세이용가,100원/회차 당,황한영,완결,로맨스,24.6만,9.9,전체 130,전체 121,23.08.05,4장
지독한 중독 [19세 완전판][외전 독점],#현대로맨스#계략남#후회남#몸정>맘정,텐북,19세이용가,100원/회차 당,황한영,완결,로맨스,26.9만,9.3,전체 130,전체 224,23.08.05,4장
이 연애에 합의는 없습니다,#로맨스판타지#오해물#회귀물#시한부#능글남#능력녀#상처녀#왕족/귀족#계략남#계약관계#계략녀#외유내강#후회남#집착남#복수물,"NHN, 라비앙로즈",전체이용가,100원/회차 당,아이데라,완결,로판,93.1만,8.8,전체 203,전체 500,23.08.05,0장
파고드는 밤,#복수물#권선징악#첫사랑#라이벌/앙숙#사내연애#소유욕/독점욕#다정남#절륜남#상처남#능력녀#사이다녀#계략녀#상처녀#도도녀,북팔,15세이용가,100원/회차 당,애디스,완결,로맨스,1.3만,10.0,전체 119,전체 1,23.08.05,4장
파고드는 밤 [19세 완전판],#몸정>맘정#소유욕/독점욕#집착남#재벌남,북팔,19세이용가,100원/회차 당,애디스,완결,로맨스,7.2만,10.0,전체 120,전체 199,23.08.05,4장
우주선을 주웠다,#전문직#SF#회사원,문피아,전체이용가,100원/회차 당,글삼,완결,현판,27.2만,9.5,전체 229,전체 106,23.08.04,25장
각성자의 시간,#로맨스판타지#오해물#학원물#천재#까칠남#나쁜남자#소유욕/독점욕#능력남#절륜남#집착남#직진남#짝사랑녀#평범녀#상처녀,늘솔북스,15세이용가,100원/회차 당,휘날리,완결,로판,"1,127",10.0,전체 109,전체 0,23.08.04,5장
마운드의 미친 에이스,#스포츠#야구#노력#시스템#조력자,문피아,전체이용가,100원/회차 당,이고난,완결,현판,9.1만,9.8,전체 135,전체 9,23.08.04,25장
재벌집 천재 아들,#경영/기업#복수#환생#재벌,문피아,전체이용가,100원/회차 당,신유(愼惟),완결,현판,51만,9.7,전체 317,전체 189,23.08.04,35장
독식,#현대로맨스#신파#소유욕/독점욕#원나잇#카리스마남#집착남#절륜남#능력남#직진남#재벌남#능력녀#도도녀#무심녀#걸크러쉬#직진녀,로망로즈,15세이용가,100원/회차 당,주은숙,완결,로맨스,1.1만,10.0,전체 80,전체 0,23.08.04,4장
내가 광공인데 수가 없어 [BL],#까칠공#다정공#계략공#능글공#미남공#짝사랑공#명랑수#까칠수#평범수#게임물#다공일수#개그물#동거물#착각물#오해물,페퍼민트,15세이용가,100원/회차 당,민퍼센트,완결,BL,54.2만,9.6,전체 100,전체 986,23.08.04,0장
영원의 사자들,#현대로맨스#재회물#운명#순정남#능력남#엉뚱발랄녀#다정녀#기억상실#금단의관계#드라마,파란미디어,전체이용가,100원/회차 당,정은궐,완결,로맨스,96만,9.8,전체 121,"전체 1,112",23.08.04,0장
에너지 황제가 된 재벌서자,#회귀#환생,제이플미디어,전체이용가,100원/회차 당,방탄리무진,완결,현판,12.1만,7.3,전체 200,전체 38,23.08.04,25장
결혼 약속은 함부로 하는 게 아니었다,#오해물#속도위반#첫사랑#상처남#순정남#집착남#대형견남#조신남#철벽녀,키다리스튜디오,15세이용가,100원/회차 당,세리안,완결,로판,1.4만,10.0,전체 151,전체 8,23.08.04,5장
짐승의 발톱,#현대로맨스#복수물#재회물#카리스마남#집착남#상처남#까칠남#절륜남#동정남#상처녀,romantique,15세이용가,100원/회차 당,식스,완결,로맨스,"1,872",10.0,전체 32,전체 0,23.08.04,2장
탈옥마(脫獄魔)의 위험한 회귀 생활,#퓨전#복수#환생#하렘#생존#깽판#먼치킨#천재#성장#천마#마교#사파#명문세가,주은,15세이용가,100원/회차 당,금종조,완결,무협,"8,162",9.0,전체 200,전체 4,23.08.04,25장
조상덕에 SSS급 헌터,#전쟁#생존#깽판#아포칼립스#천재#성장,주은,15세이용가,100원/회차 당,하기동,완결,현판,4만,7.5,전체 201,전체 9,23.08.04,26장
참지 않는 계약 결혼,#현대로맨스#재회물#계약관계#소유욕/독점욕#정략결혼#오해물#카리스마남#집착남#능력남#오만남#후회남#다정녀#순정녀#상처녀#외유내강,romantique,15세이용가,100원/회차 당,봄요일,완결,로맨스,1.1만,10.0,전체 68,전체 0,23.08.04,4장
내가 멸망시킨 부족의 후예가 되었다,#정통#환생#복수#귀환#전쟁#빙의#회귀#먼치킨#영웅/신화#천재#노력#성장#검사#정치가,다산북스,전체이용가,100원/회차 당,가군,완결,판타지,1.9만,10.0,전체 217,전체 6,23.08.04,25장
"번쩍, 하고 전율이 흘렀다",#가상시대물#회귀물#타임슬립#소유욕/독점욕#왕족/귀족#까칠남#냉정남#절륜남#직진남#외유내강#상처녀#다정녀#순진녀#정략결혼#성장물,와이엠북스,15세이용가,100원/회차 당,비리디언,완결,로판,868,10.0,전체 109,전체 0,23.08.04,3장
케이 밀러,#로맨스판타지#남장여자물#남장여자#다정남#상처녀#걸크러쉬,작가컴퍼니,전체이용가,100원/회차 당,베키데오즈,완결,로판,"1,205",10.0,전체 130,전체 2,23.08.04,5장
다정하지 않은 너에게,#현대로맨스#오해물#재회물#몸정>맘정#신파#사내연애#사이다남#계략남#직진남#카리스마남#상처녀#철벽녀#외유내강#애잔물,코핀커뮤니케이션즈,15세이용가,100원/회차 당,황한영,완결,로맨스,7.7만,10.0,전체 101,전체 127,23.08.04,4장
푸틴의 막내 동생,#먼치킨#회귀#천재,에피루스,전체이용가,100원/회차 당,비류수,완결,현판,4.8만,8.6,전체 150,전체 18,23.08.03,25장
강한 남자,#현대로맨스#사내연애#오피스물#집착남#직진남#대형견남#동정남#절륜남#철벽녀#능력녀#걸크러쉬#첫사랑#소유욕/독점욕#삼각관계#로맨틱코미디,스튜디오12,15세이용가,100원/회차 당,김르르,완결,로맨스,250.1만,9.6,전체 112,"전체 2,118",23.08.03,0장
"[BL]저기요, 저는 빼주세요 제발",#현대물#캠퍼스물#학원물#영혼체인지#친구>연인#다공일수#개그물#미남공#대형견공#헌신공#능글공#무심수#능력수#외유내강수#짝사랑공,에피루스,15세이용가,100원/회차 당,피피알,완결,BL,5.7만,10.0,전체 128,전체 82,23.08.03,3장
귀화,#가상시대물#차원이동#소유욕/독점욕#운명#직진남#유혹남#까칠남#평범녀#외유내강,에이템포미디어,15세이용가,100원/회차 당,연우,완결,로맨스,"3,663",10.0,전체 110,전체 3,23.08.03,3장
금당귀연,#동양풍,청야,전체이용가,100원/회차 당,풍광제월,완결,로맨스,37만,10.0,전체 973,전체 128,23.08.03,20장
짐승의 구혼을 거절합니다,#가상시대물#첫사랑#초월적존재#소유욕/독점욕#왕족/귀족#사이다남#능력남#유혹남#절륜남#계략남#외유내강#상처녀#다정녀#친구>연인#권선징악,와이엠북스,15세이용가,100원/회차 당,아옹쉬,완결,로판,808,완결,전체 140,전체 1,23.08.03,5장
일회용 아내,#현대로맨스#시월드#소유욕/독점욕#절륜남#후회남#계약관계#갑을관계#나쁜남자#재벌남#상처남#평범녀#외유내강#재회물,툰플러스,15세이용가,100원/회차 당,윤해이,완결,로맨스,3.7만,10.0,전체 36,전체 0,23.08.03,1장
[BL] 블러드 포커 (Blood Poker) [19세 완전판],#SF/미래물#사내연애#복수물#첫사랑#할리킹#다정공#상처공#집착공#무심공#헌신공#다정수#외유내강수#상처수#유혹수#달달물,BLYNUE블리뉴,19세이용가,100원/회차 당,급한,완결,BL,"3,916",완결,전체 152,전체 1,23.08.02,0장
[BL] 국가대표 A군과 B군의 스캔들 [19세 완전판],#현대물#오해물#착각물#스포츠물#까칠공#능글공#집착공#재벌공#미인공#능력수#무심수#라이벌/앙숙#배틀연애#소꿉친구#쌍방삽질,BLYNUE블리뉴,19세이용가,100원/회차 당,긱패,완결,BL,"5,623",완결,전체 151,전체 0,23.08.02,3장
[BL] 차사태신전 [19세 완전판],#현대물#판타지물#미스터리#동거물#첫사랑#까칠공#츤데레공#미인공#헌신공#냉혈공#순진수#까칠수#계약관계#나이차커플#배틀연애,BLYNUE블리뉴,19세이용가,100원/회차 당,급한,완결,BL,"6,115",10.0,전체 190,전체 0,23.08.02,3장
[BL] 랭커 사용 설명서 (외전) [19세 완전판],#현대물#미스터리#헌터물#동거물#첫사랑#다정공#집착공#순정공#짝사랑공#대형견공#능력수#무심수#까칠수#친구>연인#소꿉친구,BLYNUE블리뉴,19세이용가,100원/회차 당,금탄,완결,BL,66,완결,전체 10,전체 0,23.08.02,0장
[BL] 랭커 사용 설명서,#현대물#미스터리#헌터물#동거물#첫사랑#다정공#집착공#순정공#짝사랑공#대형견공#능력수#무심수#까칠수#친구>연인#소꿉친구,BLYNUE블리뉴,15세이용가,100원/회차 당,금탄,완결,BL,"2,092",10.0,전체 115,전체 0,23.08.02,3장
[BL] 일반인A (외전) [19세 완전판],#현대물#오해물#재회물#착각물#첫사랑#다정공#집착공#짝사랑공#헌신공#강공#다정수#무심수#순진수#쌍방삽질#달달물,BLYNUE블리뉴,19세이용가,100원/회차 당,금빛영혼,완결,BL,"1,934",10.0,전체 9,전체 1,23.08.02,0장
[BL] 일반인A,#현대물#오해물#재회물#착각물#첫사랑#다정공#집착공#짝사랑공#헌신공#강공#다정수#무심수#순진수#쌍방삽질#달달물,BLYNUE블리뉴,15세이용가,100원/회차 당,금빛영혼,완결,BL,1.4만,10.0,전체 139,전체 5,23.08.02,3장
[BL] 약초 캐는 광전사 (외전) [19세 완전판],#현대물#캠퍼스물#학원물#오해물#착각물#까칠공#능글공#다정공#집착공#미인공#능력수#명랑수#짝사랑수#다정수#배틀연애,BLYNUE블리뉴,19세이용가,100원/회차 당,금독,완결,BL,246,10.0,전체 8,전체 0,23.08.02,0장
[BL] 약초 캐는 광전사,#현대물#캠퍼스물#학원물#오해물#착각물#까칠공#능글공#다정공#집착공#미인공#능력수#다정수#명랑수#짝사랑수#배틀연애,BLYNUE블리뉴,15세이용가,100원/회차 당,금독,완결,BL,"4,912",10.0,전체 148,전체 0,23.08.02,3장
[BL] DOPE DOPE DOPE! (도프 도프 도프!) 3~4권[19세 완전판][단행],#다정공#집착공#순정공#계략공#미인공#헌신공#강공#냉혈공#능력수#다정수#명랑수#외유내강수#순진수#상처수,BLYNUE블리뉴,19세이용가,3300원/권 당,분더캄,완결,BL,315,완결,전체 2,전체 0,23.08.02,0장
[BL] DOPE DOPE DOPE! (도프 도프 도프!) 1~2권[19세 완전판][단행],#미인공#다정공#헌신공#강공#냉혈공#집착공#계략공#순정공#다정수#순진수#명랑수#외유내강수#상처수#능력수,BLYNUE블리뉴,19세이용가,3000원/권 당,분더캄,완결,BL,631,10.0,전체 2,전체 2,23.08.02,0장
[BL] 우울한 착각 [19세 완전판],#강공#냉혈공#무심공#까칠공#집착공#다정공#계략공#상처공#절륜공#미남공#순진수#다정수#외유내강수#무심수#짝사랑수,BLYNUE블리뉴,19세이용가,100원/회차 당,모은달,완결,BL,2.5만,9.8,전체 226,전체 19,23.08.02,3장
[BL] 용과 연금술사 [19세 완전판],#판타지물#서양풍#재회물#동거물#영혼체인지#차원이동물#첫사랑#능글공#다정공#집착공#미인공#능력수#다정수#상처수,BLYNUE블리뉴,19세이용가,100원/회차 당,고무오리,완결,BL,"1,284",완결,전체 34,전체 0,23.08.02,0장
[BL] 용과 연금술사,#판타지물#서양풍#재회물#동거물#차원이동물#영혼체인지#첫사랑#능글공#다정공#집착공#미인공#능력수#다정수#상처수,BLYNUE블리뉴,15세이용가,100원/회차 당,고무오리,완결,BL,1.7만,9.4,전체 270,전체 13,23.08.02,3장
유감이지만 황좌는 제것입니다,#로맨스판타지#궁정로맨스#복수물#까칠남#왕족/귀족#자상녀,소시오게임즈,전체이용가,100원/회차 당,웹라이터스,"목, 금 연재",로판,465,4.6,전체 20,전체 5,23.08.02,5장
내가 버린 남편,#현대로맨스,래이니북스,15세이용가,100원/회차 당,리나리아L,완결,로맨스,16.5만,10.0,전체 96,전체 16,23.08.02,3장
"손잡아 주세요, 차사님!",#현대로맨스#운명#다정남#순정남#능력남#직진남#능력녀#평범녀#순정녀#다정녀#상처녀#계약관계#달달물#드라마#권선징악,피플앤스토리,15세이용가,100원/회차 당,서단우,완결,로맨스,6만,10.0,전체 129,전체 87,23.08.02,3장
표국 손녀가 무공을 숨김,#로맨스판타지#무협물#걸크러쉬#능력녀#가족물#여주판타지#운명#계략남#능력남#계략녀#계약관계#드라마#역하렘,플랜엔이앤씨,전체이용가,100원/회차 당,홍세우,"화, 금, 토, 일 연재",로판,"1,158.9만",9.8,전체 322,"전체 5,558",23.08.16,0장
모두가 그녀를 기억하게 되었을 때,#로맨스판타지#타임슬립#차원이동#재회물#회귀물#초월적존재#능글남#다정남#집착남#상처녀#냉정녀#능력녀#계약관계#다정녀#냉정남,글로번,전체이용가,100원/회차 당,윤델리코,완결,로판,"2,350",10.0,전체 170,전체 0,23.08.02,5장
폐황녀에게도 신의 축복을,#로맨스판타지#오해물#재회물#성장물#여주판타지#첫사랑#운명#조신남#순정남#다정남#능력녀#걸크러쉬#상처녀#사제지간#친구>연인,소란북스,전체이용가,100원/회차 당,사나,완결,로판,638,10.0,전체 146,전체 0,23.08.01,6장
깡촌마을 천재해커,#경영/기업#천재#AI#복수#시스템#전문직,문피아,전체이용가,100원/회차 당,사일도,완결,현판,16.3만,9.9,전체 130,전체 49,23.08.01,25장
탑 미발견 지역에서 꿀 빱니다,#레이드#탑등반#시스템#아티팩트,문피아,전체이용가,100원/회차 당,2차자아,완결,판타지,40.1만,9.1,전체 260,전체 136,23.08.01,24장
파산 후 코인 대박,#재벌#천재#방송#깽판,문피아,전체이용가,100원/회차 당,백건우,완결,현판,24.8만,8.1,전체 171,전체 42,23.08.01,28장
남주들이 하향됐다,#로맨틱코미디#개그물#로맨스판타지#빙의물#털털녀#여주판타지,kwbooks,전체이용가,100원/회차 당,허매위물,"수, 목, 금 연재",로판,1.1만,9.9,전체 56,전체 125,23.08.01,5장
레필리아 레소드[2023 개정판],#성장#정통#생존#전쟁#검사,kwbooks,전체이용가,100원/회차 당,백결,완결,판타지,"4,862",10.0,전체 398,전체 4,23.08.01,25장
어쩌다가 지구 최강,#성장#아티팩트#조력자#먼치킨#SF#AI#시스템#이능력#아포칼립스#깽판#생존,kwbooks,전체이용가,100원/회차 당,에바트리체,완결,판타지,11.4만,8.7,전체 200,전체 32,23.08.01,25장
재벌집 만렙 화훼사,#경영/기업#전문직#천재#재벌,Hit,전체이용가,100원/회차 당,길밖의새,매일 연재,현판,12.2만,10.0,전체 165,전체 30,23.08.01,5장
남주의 미친 형과 계약 연애,#로맨스판타지#빙의물#첫사랑#능력남#집착남#능글남#다정남#상처남#능력녀#뇌섹녀#사이다녀#직진녀#도도녀#정략결혼#로맨틱코미디,고렘팩토리,전체이용가,100원/회차 당,선움,완결,로판,3.6만,10.0,전체 145,전체 102,23.08.01,5장
백 년을 하루같이,#영혼체인지#빙의물#까칠남#상처남#능력남#오만남#냉정남#능력녀#능글녀#직진녀#사이다녀#사제지간#다정남#카리스마남,페퍼민트,15세이용가,100원/회차 당,이프노스,완결,로판,"8,816",9.9,전체 155,전체 6,23.08.01,5장
악역이지만 편애받고 있습니다,#권선징악#능력녀#무심녀#걸크러쉬#계략녀#뇌섹녀#사이다녀#암투물#여주판타지#로맨스판타지#다정남#왕족/귀족#능력남#대형견남#조신남,텐북,전체이용가,100원/회차 당,견우,완결,로판,538만,10.0,전체 151,"전체 5,242",23.07.31,0장
대체불가 나의 것,#현대로맨스#첫사랑#능력남#절륜남#차도남#재회물#상처녀#능력녀#도도녀#계략남#직진남#유혹남#전문직물#카리스마남#소유욕/독점욕,예원북스,15세이용가,100원/회차 당,요안나,완결,로맨스,201.1만,9.6,전체 78,"전체 2,349",23.07.31,0장
버려진 황후의 계약 연애,#로맨스판타지#궁정로맨스#복수물#회귀물#빙의물#다정남#순정남#대형견남#짝사랑남#직진남#능력녀#사이다녀#상처녀#계약관계#걸크러쉬,서울미디어코믹스,전체이용가,100원/회차 당,원도김,완결,로판,"3,844",10.0,전체 131,전체 0,23.07.31,3장
꿈속의 탐정,#전문직,원스토어북스,전체이용가,100원/회차 당,코코아싸이코,완결,현판,"7,656",10.0,전체 200,전체 1,23.07.31,25장
신월혈마,#빙의#먼치킨,원스토어북스,전체이용가,100원/회차 당,아기웃음,완결,무협,1.1만,5.2,전체 170,전체 4,23.07.31,25장
로또 일등도 좀비는 무섭습니다,#좀비#아포칼립스#회귀,원스토어북스,전체이용가,100원/회차 당,연참왕,완결,현판,3.2만,7.9,전체 201,전체 11,23.07.31,25장
잠재력을 보는 은행원,#시스템,원스토어북스,전체이용가,100원/회차 당,옴니버,완결,판타지,"8,832",10.0,전체 200,전체 6,23.07.31,25장
너에게만 특별한,#현대로맨스#로맨틱코미디#능력남#상처녀#재회물,루나문,전체이용가,100원/회차 당,이정,완결,로맨스,"3,130",10.0,전체 138,전체 0,23.07.31,5장
전설급 용병 소환사,#성장#탑등반,에필로그,전체이용가,100원/회차 당,유세,완결,현판,9.6만,9.9,전체 302,전체 73,23.07.30,25장
회귀자의 메모장,#회귀#성장#천재#복수#이능력#학원,kwbooks,전체이용가,100원/회차 당,지갑송,월~금 연재,판타지,887만,9.7,전체 346,전체 1.1만,23.07.30,15장
퇴원했더니 인생이 달라졌다,#성장,현나라,전체이용가,100원/회차 당,정원정, 연재,현판,2.7만,8.5,전체 452,전체 8,23.07.30,10장
섹시한 남편 [19세 완전판][외전 독점],#현대로맨스#몸정>맘정#능력남#카리스마남#소유욕/독점욕#오만남#외유내강#사이다녀#걸크러쉬#계약관계#맞선관계#정략결혼#달달물#드라마,래이니북스,19세이용가,100원/회차 당,다온향,완결,로맨스,1.5만,10.0,전체 11,전체 2,23.07.30,0장
호텔에서 만나요,#현대로맨스#전문직물#사내연애#트라우마#재벌남#직진남#존댓말남#유혹남#계략남#능력녀#털털녀#상처녀#로맨틱코미디#드라마,필연매니지먼트,15세이용가,100원/회차 당,김뚱땅,완결,로맨스,116.7만,9.8,전체 97,전체 990,23.07.29,0장
불온한 재회 [19세 완전판] [특별 외전],#현대로맨스#첫사랑#재회물#나쁜남자#집착남#후회남#직진남#소유욕/독점욕#상처남#베이비메신저#능력녀#외유내강#상처녀#권선징악#오해물,툰플러스,19세이용가,100원/회차 당,차수인,완결,로맨스,1.2만,10.0,전체 10,전체 52,23.07.28,0장
만질수록 강해짐!,#시스템#천재,제이플미디어,전체이용가,100원/회차 당,광산김가,완결,판타지,84.7만,9.6,전체 151,전체 439,23.07.28,20장
사정하는 사이,#현대로맨스#잔잔물#계약관계#카리스마남#계략남#재벌남#직진남#냉정남#외유내강#직진녀,로망로즈,15세이용가,100원/회차 당,김은희(설화),완결,로맨스,1.1만,10.0,전체 78,전체 2,23.07.28,4장
악녀의 딸은 망한 사랑 지킴이,#로맨스판타지#육아물#회귀물#성장물#베이비메신저#삼각관계#인외존재#소유욕/독점욕#집착남#순정남#능력녀#걸크러쉬#기억상실#가족물,고렘팩토리,전체이용가,100원/회차 당,드림아뜰리에,완결,로판,124.3만,9.6,전체 174,전체 747,23.07.28,0장
클론,#경영/기업#먼치킨#천재#재벌,에피루스,전체이용가,100원/회차 당,박재학,완결,현판,9.9만,7.4,전체 220,전체 26,23.07.28,22장
"무례하게, 깊이",#현대로맨스#소유욕/독점욕#정략결혼#첫사랑#카리스마남#츤데레남#절륜남#계략남#재벌남#상처남#능글남#다정녀#재벌녀#순정녀#짝사랑녀,로망로즈,15세이용가,100원/회차 당,야몽,완결,로맨스,"9,909",10.0,전체 74,전체 5,23.07.28,4장
첫날밤을 다시 보냈습니다,#로맨스판타지#회귀물#능글남#존댓말남#유혹남#상처남#무심녀#직진녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,골드라벨,완결,로판,"1,372",완결,전체 84,전체 0,23.07.28,5장
욕화,#현대로맨스#계약관계#소유욕/독점욕#몸정>맘정#집착남#절륜남#재벌남#능력남#상처녀#까칠녀#순진녀#외유내강,로망로즈,15세이용가,100원/회차 당,아리카,완결,로맨스,1.3만,10.0,전체 68,전체 87,23.07.28,4장
지독히도 치명적인,#현대로맨스#몸정>맘정#오피스물#까칠남#소유욕/독점욕#다정남#재벌남,작가컴퍼니,15세이용가,100원/회차 당,김라별,완결,로맨스,2.3만,8.2,전체 70,전체 3,23.07.28,3장
삼국지에서 살아남기,#차원이동#대체역사#전쟁,로크미디어,전체이용가,100원/회차 당,다작김절필,완결,판타지,37만,9.7,전체 433,전체 125,23.07.28,26장
회귀한 타자는 궤적이 보임,#스포츠#전문직#회귀#야구,에이시스미디어,전체이용가,100원/회차 당,소리아비,완결,현판,6.7만,8.1,전체 185,전체 36,23.07.28,24장
