title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
여동생이 너무 귀여워,#회귀#작가,JHSBOOKS,전체이용가,100원/회차 당,주니글왕,완결,현판,13.7만,10.0,전체 335,전체 77,22.12.30,25장
피폐물 남주의 부관은 피곤합니다,#로맨스판타지#오해물#착각물#빙의물,제이플미디어,전체이용가,100원/회차 당,채나혜,완결,로판,178.9만,9.6,전체 153,"전체 2,926",22.12.30,0장
하우스 키퍼,#현대로맨스#사내연애#소유욕/독점욕#절륜남#집착남#직진남#다정녀,로망로즈,15세이용가,100원/회차 당,카마,완결,로맨스,1.9만,10.0,전체 74,전체 4,22.12.30,4장
기신전기 던브링어 [개정판],#정통#복수#기갑#SF#영웅/신화#격투가,레드독퍼블리싱그룹,전체이용가,100원/회차 당,홍정훈,완결,판타지,4.7만,9.8,전체 262,전체 25,22.12.30,25장
고귀한 결혼,#현대로맨스#오해물#재회물#복수물#첫사랑#소유욕/독점욕#카리스마남#능력남#집착남#동정남#냉정남#계약관계#신분차이#신파#애잔물,로망로즈,15세이용가,100원/회차 당,붉은달(윤주),완결,로맨스,"5,981",10.0,전체 76,전체 11,22.12.30,4장
"이 길 끝에서, 너는",#현대로맨스#복수물#법조계#전문직물#츤데레남#능력남#능력녀#나이차커플,romantique,15세이용가,100원/회차 당,파란필통,완결,로맨스,"2,550",10.0,전체 68,전체 6,22.12.30,4장
너 뭐야! [BL],#현대로맨스#사내연애#연예계물#동거물#원나잇#소유욕/독점욕#달달물,BLme,15세이용가,100원/회차 당,시가츠,완결,BL,"2,264",완결,전체 42,전체 1,22.12.30,2장
악녀의 새언니가 되었다,#로맨스판타지#시월드#동거물#권선징악#힐링물#순정녀#걸크러쉬#무심녀#능력녀#까칠남#왕족/귀족#존댓말남#직진남#다정남,코핀커뮤니케이션즈,전체이용가,100원/회차 당,권샤론,완결,로판,1.9만,9.9,전체 112,전체 30,22.12.30,3장
무례한 짐승,#현대로맨스#몸정>맘정#소유욕/독점욕#후회남#계약관계#친구>연인,툰플러스,15세이용가,100원/회차 당,차수인,완결,로맨스,7.9만,9.9,전체 71,전체 22,22.12.29,2장
불패지존,#차원이동#이능력#무공,넥스트레벨스튜디오,전체이용가,100원/회차 당,이상민,완결,판타지,"4,848",10.0,전체 175,전체 2,22.12.29,20장
쥬신제국기,#퓨전,넥스트레벨스튜디오,전체이용가,100원/회차 당,이상민,완결,무협,"2,275",10.0,전체 125,전체 4,22.12.29,20장
달마야 중원 가자,#깽판#성장,넥스트레벨스튜디오,전체이용가,100원/회차 당,강찬,완결,판타지,1만,10.0,전체 125,전체 3,22.12.29,20장
강호유협전,#퓨전,넥스트레벨스튜디오,전체이용가,100원/회차 당,이상민,완결,무협,"3,493",4.5,전체 125,전체 3,22.12.29,20장
크툴루 게임 속 천재 마법사가 되었다,#크툴루,고렘팩토리,전체이용가,100원/회차 당,귀한자식,월~금 연재,판타지,"1,287.2만",9.9,전체 592,전체 1.8만,22.12.29,10장
"상무님, 손만 잡고 잘게요",#현대로맨스#오피스물#트라우마#능글남#능력녀#뇌섹녀#상처녀#계약관계,YJ코믹스,15세이용가,100원/회차 당,언정이,완결,로맨스,140.5만,9.6,전체 81,"전체 1,360",22.12.29,0장
대역 역할을 너무 잘해 버렸다,#로맨스판타지#영혼체인지#까칠남#상처남#왕족/귀족#츤데레남#능력남#능력녀#다정녀#갑을관계,코핀커뮤니케이션즈,15세이용가,100원/회차 당,끝봄,완결,로판,13.3만,9.8,전체 109,전체 177,22.12.29,4장
관심의 농도,#현대로맨스#재회물#첫사랑#사제지간#직진남#다정남#집착남#짝사랑남#순정남#동정남#대형견남#연하남#능력녀#다정녀#상처녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,킴쓰컴퍼니,완결,로맨스,2.3만,9.9,전체 95,전체 118,22.12.29,4장
1만 년 동안 살아온 배우님,#전문직#환생#생존#성장#천재#노력#방송#회귀#배우,판시아,전체이용가,100원/회차 당,"왕십리글쟁이,봉공(鳳公)",완결,현판,495.9만,9.3,전체 350,"전체 2,471",22.12.29,0장
배신 기사의 유쾌한 신의,#차원이동#환생#깽판#빙의#검사#망나니#왕족/귀족,디앤씨미디어,전체이용가,100원/회차 당,가언,월~금 연재,판타지,280.9만,9.9,전체 487,"전체 5,924",22.12.28,20장
역대급 투수가 미국을 먹는 법 [완결],#스포츠#회귀#천재#야구,문피아,전체이용가,100원/회차 당,구조,완결,현판,7.8만,9.8,전체 150,전체 9,22.12.28,25장
북부 변경백 서자는 올마스터,#회귀#천재#아포칼립스#이종족#조력자#먼치킨#마법사#검사#마검사#아티팩트#전쟁#복수,문피아,전체이용가,100원/회차 당,신시우,완결,판타지,11만,9.5,전체 266,전체 17,22.12.28,22장
피칭마스터 KOO [완결],#스포츠#노력#조력자#야구,문피아,전체이용가,100원/회차 당,나모라,완결,현판,4.1만,9.7,전체 150,전체 6,22.12.28,25장
무림 다운로더. [완결],#퓨전#빙의#시스템#천재#천마,문피아,전체이용가,100원/회차 당,요비,완결,무협,8만,10.0,전체 143,전체 75,22.12.28,30장
결혼 후 인생 대박 [완결],#재벌#작가,문피아,전체이용가,100원/회차 당,이라훈,완결,현판,15.4만,9.6,전체 163,전체 52,22.12.28,22장
엔젤라,#로맨스판타지#성장물#첫사랑#소유욕/독점욕#후회남#존댓말남#동정남#능력녀#나쁜여자#상처녀,에이템포미디어,15세이용가,100원/회차 당,끼리,완결,로판,116.1만,9.7,전체 145,"전체 1,703",22.12.28,0장
"반하라, 사랑하라",#현대로맨스#짝사랑#나이차커플,도서출판 청어람,15세이용가,100원/회차 당,혜안慧眼,완결,로맨스,10.7만,9.5,전체 100,전체 995,22.12.28,5장
[BL]반복된 회귀는 사람을 지치게 해요,#BL#회귀물#짝사랑#다정남#능력남#계약관계#판타지물#다정공#능력공#능력수#짝사랑수,온글미디어,15세이용가,100원/회차 당,허니버드,완결,BL,70만,9.6,전체 124,전체 889,22.12.28,0장
"살게, 당신",#상처남#능력남#계약관계#몸정>맘정,페퍼민트,15세이용가,100원/회차 당,이은비,완결,로맨스,15.6만,9.8,전체 75,전체 822,22.12.28,2장
"회사원, 재벌 되다",#전문직#경영/기업#성장#재벌#회사원,라온이앤엠,전체이용가,100원/회차 당,극찬,완결,현판,15.4만,7.5,전체 175,전체 24,22.12.28,25장
해남파 역대급 막내제자,#노력#성장#조력자#정파#검#협객,라온이앤엠,전체이용가,100원/회차 당,95스피릿,완결,무협,2.9만,8.7,전체 200,전체 6,22.12.28,25장
귀신들린 예고천재,#학원#천재#노력#성장#조력자#학생,라온이앤엠,전체이용가,100원/회차 당,구작가,완결,현판,1.1만,10.0,전체 250,전체 0,22.12.28,25장
"어서와요, 무림식당",#먹방/요리#퓨전#객잔무협#노력#성장,Arete,전체이용가,100원/회차 당,마루이든,완결,무협,16.4만,9.8,전체 320,전체 221,22.12.28,26장
사자독자,#귀환,대원씨아이,전체이용가,100원/회차 당,담대한,완결,무협,473.3만,9.1,전체 451,"전체 1,240",22.12.27,15장
영광의 영화사,#전문직#환생#귀환#깽판#빙의#천재#노력#성장#고인물#PD/감독,판시아,전체이용가,100원/회차 당,유빙(流氷),완결,현판,328.3만,9.9,전체 200,"전체 2,424",22.12.27,0장
무심코 주인공의 각성 이벤트를 빼앗아 버려 곤란합니다,#능력녀#상처녀#순진녀#차원이동물#성장물#여주판타지#짝사랑남#다정남#순정남#치유물#권선징악#로맨스판타지#첫사랑#트라우마,kwbooks,15세이용가,100원/회차 당,목요,완결,로판,34만,9.3,전체 311,전체 514,22.12.27,0장
이번 생은 금지옥엽,#궁정로맨스#동양풍#오해물#성장물#가상시대물#차원이동#운명#왕족/귀족,늘솔북스,전체이용가,100원/회차 당,여드리,완결,로맨스,126.9만,9.9,전체 137,전체 945,22.12.27,0장
신의 노래 더 비기닝,#가수#학생#방송#조력자#성장#노력#천재#생존#영웅/신화#고인물,걸리버픽처스,전체이용가,300원/회차 당,오재이, 연재,현판,318,10.0,전체 27,전체 1,22.12.27,2장
혼후순결,#현대로맨스#오해물#복수물#속도위반#트라우마#나쁜남자#소유욕/독점욕#집착남#능력녀#도도녀#재벌녀#계약관계#상처남#존댓말남,아미티에,15세이용가,100원/회차 당,아누보리,완결,로맨스,1.2만,8.5,전체 111,전체 0,22.12.26,8장
여름 달밤에 눈은 나리고,#상처녀#로맨스판타지#회귀물,kwbooks,전체이용가,100원/회차 당,장초선,완결,로판,1.4만,9.5,전체 132,전체 9,22.12.26,7장
당신이 건넨 죽음에 대하여,#로맨스판타지#환생물#암투물#운명#소유욕/독점욕#왕족/귀족#후회남#유혹남#집착남#능력녀#외유내강#걸크러쉬#계략녀#기억상실#쌍방삽질,스튜디오12,전체이용가,100원/회차 당,정유일,완결,로판,147.8만,9.8,전체 196,"전체 1,450",22.12.26,0장
특전사의 이세계 뽀개기,#생존,스토리야,전체이용가,100원/회차 당,선인장사이다,완결,판타지,1.3만,9.5,전체 255,전체 8,22.12.26,25장
"사나래, 발칙한 후궁",#동양풍#운명#까칠남#상처남#츤데레남#엉뚱발랄녀#털털녀#상처녀#계약관계#나이차커플#신분차이#권선징악,늘솔북스,15세이용가,100원/회차 당,여드리,완결,로맨스,3.4만,10.0,전체 139,전체 15,22.12.26,5장
우아한 버릇,#현대로맨스#재벌남#몸정>맘정#상처녀#소유욕/독점욕#후회남,툰플러스,15세이용가,100원/회차 당,서이영,완결,로맨스,14.5만,9.9,전체 80,전체 140,22.12.26,4장
미친개를 사랑하는 법,#현대로맨스#재회물#동거물#조직/암흑가#몸정>맘정#첫사랑#상처남#순정남#계략남#집착남#능력녀#걸크러쉬#뇌섹녀#나쁜여자,툰플러스,15세이용가,100원/회차 당,비향,완결,로맨스,80.6만,9.7,전체 70,"전체 1,260",22.12.25,0장
빌런만 연기한다,#전문직#천재#성장#배우#학생#재벌,kwbooks,전체이용가,100원/회차 당,다스윙, 연재,현판,126.5만,9.5,전체 386,"전체 1,939",22.12.24,25장
파혼한 남주와 하룻밤을 보냈다,#로맨스판타지#빙의물#유혹남#집착남#직진남#능력녀#다정녀,필연매니지먼트,15세이용가,100원/회차 당,진너굴,완결,로판,117.1만,9.7,전체 130,전체 863,22.12.23,0장
사랑이 나를 부를 때,#현대로맨스#재회물#운명#재벌남#후회남#능력남#계략남#능력녀#사이다녀#순정녀#상처녀#애잔물,원스토어북스,전체이용가,100원/회차 당,carbo(도효원),완결,로맨스,1.6만,완결,전체 97,전체 0,22.12.23,3장
악마의 신부,#로맨스판타지#성장물#차원이동물#운명#까칠남#왕족/귀족#츤데레남#집착남#걸크러쉬#다정녀#힐링물,페퍼민트,15세이용가,100원/회차 당,그리고,"월, 화, 수 연재",로판,1.9만,9.9,전체 91,전체 72,22.12.23,3장
잠자는 별장의 왕자님,#현대로맨스#로맨스판타지#복수물#회귀물#피폐물#다정남#상처남#소유욕/독점욕#재벌남#후회남#집착남#순정녀#다정녀#상처녀#신파,romantique,15세이용가,100원/회차 당,소피아킴,완결,로맨스,763,완결,전체 37,전체 0,22.12.23,2장
애월에서 하룻밤,#현대로맨스#사내연애#연예계물#재회물#원나잇#첫사랑#능력남#절륜남#집착남#직진남#능력녀#도도녀#능글녀#철벽녀#로맨틱코미디,romantique,15세이용가,100원/회차 당,플요,완결,로맨스,530,완결,전체 32,전체 0,22.12.23,2장
그날의 사랑은 부정이었음을,#로맨스판타지#베이비메신저#육아물#다정남#소유욕/독점욕#유혹남#존댓말남#능력남#순진녀#다정녀#상처녀#계약관계#신파#신분차이#능글남,키다리스튜디오,15세이용가,100원/회차 당,김순무,완결,로판,821,10.0,전체 125,전체 2,22.12.23,3장
"예정된 파혼, 그리고",#현대로맨스#오피스물#짝사랑#첫사랑#사내연애#까칠남#다정남#츤데레남#소유욕/독점욕#상처녀,작가컴퍼니,15세이용가,100원/회차 당,온새벽,완결,로맨스,"4,039",완결,전체 65,전체 2,22.12.23,3장
"오늘 밤, 늑대 공작님을 조련합니다",#로맨스판타지,유주얼미디어,전체이용가,100원/회차 당,한리앙,완결,로판,"8,495",9.8,전체 120,전체 30,22.12.22,7장
사령왕 카르나크,#정통#회귀#먼치킨#먹방/요리#천재#노력#성장#고인물#마법사#망나니#왕족/귀족#마왕#네크로맨서,로크미디어,전체이용가,100원/회차 당,임경배,"월, 화, 목, 금 연재",판타지,"1,088.7만",9.9,전체 412,전체 1만,22.12.22,17장
사천당가의 시비로 살아남기,#로맨스판타지#빙의물#무협물#여주판타지#첫사랑#다정남#순정남#짝사랑남#능력녀#엉뚱발랄녀#도도녀#걸크러쉬#친구>연인#소꿉친구#권선징악,연담,전체이용가,100원/회차 당,Molae,월~목 연재,로판,"3,053.4만",9.9,전체 352,전체 3.3만,22.12.22,0장
히든 특성으로 살아남기 [완결],#빙의#시스템#마법사#총,문피아,전체이용가,100원/회차 당,구스타몽,완결,판타지,9.9만,9.8,전체 193,전체 16,22.12.22,21장
유체이탈 아이돌,#성장#노력#방송#전문직#가수,문피아,전체이용가,100원/회차 당,퍼플픽션,완결,현판,23.2만,10.0,전체 300,전체 425,22.12.22,25장
2회차 의사는 성공한다 [완결],#메디컬#전문직#회귀#천재#의사,문피아,전체이용가,100원/회차 당,노델,완결,현판,47.3만,9.7,전체 200,전체 89,22.12.22,25장
황제의 정부는 회귀하여 성녀가 된다,#로맨스판타지#궁정로맨스#복수물#회귀물#가상시대물#까칠남#소유욕/독점욕#츤데레남#사이다남#직진남#능력녀#뇌섹녀#상처녀#계약관계#권선징악,에이템포미디어,15세이용가,100원/회차 당,쑥88,완결,로판,"4,607",10.0,전체 115,전체 2,22.12.22,5장
투신의 아레나,#게임#빙의#성장#탑등반,에이시스미디어,전체이용가,100원/회차 당,계란탁,완결,판타지,2.3만,6.7,전체 200,전체 14,22.12.22,25장
끝내주는 결혼,#현대로맨스#까칠남#다정남#후회남#츤데레남#계약관계#재벌남,작가컴퍼니,15세이용가,100원/회차 당,신노윤,완결,로맨스,"3,250",완결,전체 66,전체 0,22.12.22,3장
싸움의 신,#복수#노력#성장#낭인,인타임,전체이용가,100원/회차 당,한수오,완결,무협,"1,182.5만",9.5,전체 559,"전체 3,752",22.12.21,20장
던전 옆에서 레스토랑을 주웠습니다,#로맨스판타지#재회물#집착남#능력녀,코핀커뮤니케이션즈,전체이용가,100원/회차 당,롤케,완결,로판,8.4만,9.8,전체 238,전체 118,22.12.21,5장
칼질하는 성녀님의 SSS급 귀환잼,#재회물#먼치킨#레이드물#여주판타지#차원이동#유혹남#집착남#직진남#동정남#능력녀#걸크러쉬#순진녀#우월녀#나이차커플#로맨틱코미디,에피루스,전체이용가,100원/회차 당,날쥬,완결,로판,64.3만,9.9,전체 249,"전체 1,010",22.12.21,5장
시한부 망나니 황태자로 환생했다 [BL],#BL#빙의물#다공일수,필연매니지먼트,15세이용가,100원/회차 당,bism,완결,BL,3만,10.0,전체 162,전체 20,22.12.21,3장
왕자가 친구를 사귀는 방법,#정통#육아#먼치킨#성장#조력자#아티팩트#왕족/귀족#이능력,글고운,전체이용가,100원/회차 당,은비한,"월, 화, 목, 금 연재",판타지,189.5만,10.0,전체 357,"전체 5,173",22.12.20,15장
제국의 보나파르트 [완결],#대체역사#전쟁#왕족/귀족#실존인물,문피아,전체이용가,100원/회차 당,TheTempes,완결,판타지,4.6만,9.8,전체 200,전체 19,22.12.20,25장
이세계 존버킹 생존좌 [완결],#생존#영지#노력#마법사#왕족/귀족#테이밍,문피아,전체이용가,100원/회차 당,레드풋,완결,판타지,11.4만,9.8,전체 201,전체 56,22.12.20,25장
사이버펑크의 소드마스터,#검사#먼치킨,문피아,15세이용가,100원/회차 당,시우림,월~금 연재,판타지,6.9만,8.7,전체 226,전체 68,22.12.20,24장
귀촌 첫날 차원문이 생겼다,#영지,kwbooks,전체이용가,100원/회차 당,아피로,완결,판타지,78.6만,9.4,전체 375,전체 330,22.12.20,25장
[BL]처절한 흥밋거리,#현대로맨스#BL#피폐물#집착남#계약관계#갑을관계#현대물#집착공#외유내강수,온글미디어,15세이용가,100원/회차 당,빛나는앵두,완결,BL,93만,9.2,전체 126,"전체 1,152",22.12.20,0장
악당 삼촌이랑 살아요,#로맨스판타지#육아물#첫사랑#순정남#왕족/귀족#능력남#짝사랑남#능력녀#자상녀#애교녀#다정녀#친구>연인#소꿉친구#힐링물#권선징악,텐북,전체이용가,100원/회차 당,밤비,완결,로판,"1,206.4만",10.0,전체 300,전체 1만,22.12.20,0장
그 남자의 달콤 쌉싸름한 계약,#현대로맨스#성장물#까칠남#상처남#순정남#카리스마남#후회남#외유내강#사이다녀#힐링물,북스웨이브,15세이용가,100원/회차 당,수혜,완결,로맨스,2.9만,10.0,전체 64,전체 879,22.12.20,4장
눈 떠 보니 전장 한복판,#게임#전쟁#빙의#먼치킨#시스템,제이플미디어,전체이용가,100원/회차 당,안재인,완결,판타지,36.1만,10.0,전체 257,전체 305,22.12.20,25장
1000억 들고 데뷔합니다,#빙의#시스템#노력#성장#재벌#가수,판시아,전체이용가,100원/회차 당,버머랜드,완결,현판,384.8만,9.6,전체 240,"전체 2,864",22.12.19,0장
라크리모사,#생존#성장#천재#노력#이능력#검사#마법사,주은,전체이용가,100원/회차 당,DARAK,완결,판타지,32.8만,9.9,전체 250,전체 614,22.12.19,20장
리마인드 축구천재,#스포츠#회귀#먼치킨#천재#축구#학생,kwbooks,전체이용가,100원/회차 당,이서간,월~금 연재,현판,392.1만,9.2,전체 294,"전체 2,318",22.12.19,20장
저 시한부 아닌데요!,#로맨스판타지#오해물#착각물#빙의물#시한부#까칠남#츤데레남#철벽남#도도녀#무심녀#까칠녀#냉정녀#정략결혼#로맨틱코미디,다산북스,전체이용가,100원/회차 당,월루눈,완결,로판,96.7만,9.8,전체 141,전체 850,22.12.19,0장
안락전 : 제황서,#궁정로맨스#해외로맨스#동양풍#재회물#복수물#첫사랑#운명#왕족/귀족#순정남#카리스마남#능력녀#직진녀#걸크러쉬#정략결혼#드라마,파란미디어,전체이용가,100원/회차 당,성령,완결,로맨스,7.4만,9.8,전체 360,전체 12,22.12.19,25장
단역이 만드는 소설의 결말,#로맨스판타지#가상시대물#소유욕/독점욕#능글남#계략남#순정남#존댓말남#다정녀#상처녀#로맨틱코미디,코핀커뮤니케이션즈,전체이용가,100원/회차 당,금슈앙,완결,로판,"5,306",10.0,전체 216,전체 4,22.12.19,5장
제물에서 성녀로 회귀했습니다,#능력녀#상처녀#회귀물#로맨스판타지#짝사랑#다정남#능력남#짝사랑남#순정남,다산북스,전체이용가,100원/회차 당,연버리,완결,로판,"8,405",9.2,전체 126,전체 0,22.12.19,5장
무영도(茂影島),#현대로맨스#첫사랑#다정남#소유욕/독점욕#유혹남#절륜남#계략남#집착남#직진남#외유내강#순진녀#다정녀#상처녀#나이차커플#권선징악,코핀커뮤니케이션즈,15세이용가,100원/회차 당,타이백,완결,로맨스,"4,497",10.0,전체 98,전체 1,22.12.19,3장
악덕 군주 연산!,#대체역사#회귀#왕족/귀족#실존인물,에필로그,전체이용가,100원/회차 당,흑곰,완결,판타지,31.1만,9.1,전체 251,전체 111,22.12.18,25장
집착 사절,#로맨스판타지#빙의물#집착남#능력녀,코핀커뮤니케이션즈,전체이용가,100원/회차 당,퍼플레몬,완결,로판,114.2만,9.5,전체 125,"전체 1,470",22.12.18,0장
회귀했으니 남주부터 챙길게요,#로맨스판타지#타임슬립#환생물#회귀물#가상시대물#군대물#여주판타지#초월적존재#다정남#카리스마남#츤데레남#능력남#능력녀#무심녀#걸크러쉬,북팔,전체이용가,100원/회차 당,최바론,완결,로판,1.5만,9.6,전체 130,전체 21,22.12.18,4장
야한 당신 오빠랑,#현대로맨스#원나잇#복수물#운명#재벌남#카리스마남#능력녀#상처녀#뇌섹녀#능력남#유혹남#우연한만남#절륜남,디앤씨미디어,15세이용가,100원/회차 당,우효인,완결,로맨스,205.1만,9.7,전체 63,"전체 1,255",22.12.17,0장
S급 잡화점을 후원받았습니다,#로맨스판타지#성장물#여주판타지#초월적존재#능글남#다정남#능력녀#외유내강#계약관계,kwbooks,전체이용가,100원/회차 당,세나,완결,로판,94.9만,9.7,전체 258,전체 696,22.12.17,0장
"회귀도 했겠다, 복수해 볼까요",#로맨스판타지#타임슬립#시월드#복수물#회귀물#운명#능글남#다정남#왕족/귀족#유혹남#존댓말남#직진남#걸크러쉬#털털녀#상처녀,로크미디어,15세이용가,100원/회차 당,링스포인트,완결,로판,5.8만,9.9,전체 175,전체 53,22.12.17,5장
악녀는 공작님과 이혼하고 싶습니다,#빙의물#가상시대물#중세물#우연한만남#소유욕/독점욕#순정남#왕족/귀족#카리스마남#후회남#능력남#대형견남#능력녀#상처녀#삼각관계#권선징악,폴링인북스,전체이용가,100원/회차 당,발칙한야옹이,완결,로판,3.9만,7.2,전체 164,전체 19,22.12.16,3장
[BL]찬이네 반찬가게(외전증보판),#BL#재회물#첫사랑#다정남#상처남#소유욕/독점욕#순정남#연하남#애교남#짝사랑남#대형견남#나이차커플#달달물#잔잔물#치유물,조은세상,15세이용가,100원/회차 당,재이,완결,BL,"1,454",완결,전체 57,전체 0,22.12.16,3장
당신 아이 아닙니까 [BL],#현대물#계약관계#배틀연애#육아물#할리킹#냉혈공#강공#미남공#재벌공#집착공#외유내강수#순진수#능력수#까칠수#힐링물,코핀커뮤니케이션즈,15세이용가,100원/회차 당,모리미,완결,BL,99.2만,9.8,전체 74,"전체 2,196",22.12.16,0장
레이븐 - 빛나는 그림자,#로맨스판타지#조직/암흑가#역하렘#까칠남#다정남#상처남#순정남#왕족/귀족#능력녀#무심녀#냉정녀#신분차이#힐링물#권선징악,필연매니지먼트,전체이용가,100원/회차 당,송이바,완결,로판,378.8만,9.9,전체 187,"전체 2,469",22.12.16,0장
"거짓 말고, 진짜 사랑",#현대로맨스#재회물#상처남#소유욕/독점욕#재벌남#카리스마남#후회남#유혹남#절륜남#냉정남#오만남#상처녀#나이차커플#삼각관계#신분차이,romantique,15세이용가,100원/회차 당,가랑가랑,완결,로맨스,"2,371",10.0,전체 34,전체 1,22.12.16,2장
달콤한 만남,#현대로맨스#사내연애#운명#다정남#재벌남#능력녀#외유내강#직진녀#사이다녀#갑을관계#로맨틱코미디#잔잔물#드라마#힐링물,다소다미디어,전체이용가,100원/회차 당,무드등,완결,로맨스,3.8만,10.0,전체 95,전체 20,22.12.16,3장
다정하고 안달나게,#오피스물#전문직물#상처녀#계약관계,페퍼민트,15세이용가,100원/회차 당,이봄아,완결,로맨스,1.1만,10.0,전체 82,전체 1,22.12.16,3장
폭주하는 드래곤의 진정제가 되었습니다,#소유욕/독점욕#빙의물#초월적존재#츤데레남,페퍼민트,15세이용가,100원/회차 당,세사예,완결,로판,1.8만,9.9,전체 127,전체 16,22.12.16,5장
아무래도 여주가 미친 것 같다,#로맨스판타지#복수물#차원이동#첫사랑#재회물#소유욕/독점욕#권선징악#계략남#다정남#집착남#순정남#외유내강#철벽녀#능글녀#능력녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,양파송,완결,로판,1.4만,9.9,전체 125,전체 9,22.12.16,3장
뷰티풀 씬,#현대로맨스#사내연애#소유욕/독점욕#유혹남#직진남#계략남#능력녀#걸크러쉬#달달물#로맨틱코미디#힐링물,도서출판그레이스,15세이용가,100원/회차 당,쥬블리,완결,로맨스,1.6만,10.0,전체 83,전체 7,22.12.15,4장
회귀검가의 서자가 사는 법,#정통#전쟁#깽판#회귀#먼치킨#시스템#천재#노력#성장#검사#마검사#왕족/귀족#무공,판시아X스토리튠즈,전체이용가,100원/회차 당,빵먹는다람쥐,"월, 수, 금 연재",판타지,"1,196.2만",9.6,전체 347,"전체 2,980",22.12.15,10장
신들의 구독자,#게임#전쟁#빙의#성좌#먼치킨#시스템#영웅/신화#천재#노력#성장#고인물#검사#왕족/귀족#만능,디앤씨미디어,전체이용가,100원/회차 당,최달해,완결,판타지,687.4만,9.6,전체 453,"전체 4,078",22.12.15,19장
수의사님! 안녕하세요?,#메디컬#전문직#천재#노력#성장#육아#고인물#착각#조력자#의사,판시아,전체이용가,100원/회차 당,서건주,월~금 연재,현판,"1,814.7만",9.9,전체 562,전체 1.3만,22.12.15,0장
최소 메시가 되었다 [완결],#스포츠#빙의#노력#성장#축구,문피아,전체이용가,100원/회차 당,시작의바다,완결,현판,19.5만,9.9,전체 290,전체 35,22.12.15,25장
재벌집 기둥서방이 되었다. [완결],#경영/기업#노력#조력자#재벌#회사원,문피아,전체이용가,100원/회차 당,구글다스,완결,현판,50.3만,9.9,전체 346,전체 272,22.12.15,22장
