title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
여우를 주웠습니다 (BL) [개정판 선공개],#현대물#판타지물#집착공#강공#순진공#무심수#냉혈수,코핀커뮤니케이션즈,15세이용가,100원/회차 당,파이란,완결,BL,"7,180",10.0,전체 47,전체 1,18.09.19,4장
생사결 [무적행 개정판],#생존#먼치킨#천재#사파#마교#망나니#살수#낭인,로크미디어,전체이용가,100원/회차 당,태규,완결,무협,735.8만,9.6,전체 216,"전체 2,243",18.09.18,19장
마성의 락스타 [완결],#가수#노력#성장,제이플미디어,전체이용가,100원/회차 당,킬링파트,완결,현판,57.5만,8.2,전체 200,전체 489,18.09.17,25장
은둔마왕과 검의 공주,#라이트노벨#마왕,디앤씨미디어,전체이용가,100원/회차 당,비에이,완결,판타지,31.3만,9.9,전체 242,"전체 1,045",18.09.17,5장
내 상태창 2개,#영웅/신화#레이드,디앤씨미디어,전체이용가,100원/회차 당,염비,완결,판타지,"1,053.1만",9.6,전체 240,"전체 4,116",18.09.17,19장
탑클래스,#레이드#먼치킨#천재#노력#검사,디앤씨미디어,전체이용가,100원/회차 당,최지인,완결,판타지,385.2만,9.7,전체 194,"전체 2,161",18.09.14,10장
"조선, 봉황이 포효하다[완결]",#정치가#실존인물#왕족/귀족#대체역사#빙의#환생#회귀#노력#천재#영지#성장#전쟁,kwbooks,전체이용가,100원/회차 당,간절히,완결,판타지,245만,9.7,전체 199,"전체 2,183",18.09.14,29장
리그 오브 발할라 [완결],#영웅/신화#먼치킨#검사,제이플미디어,전체이용가,100원/회차 당,오리카프카,완결,판타지,124.2만,9.9,전체 208,"전체 1,853",18.09.13,20장
레드존[BL/15세 개정판],#SF/미래물#연하공#미인공#왕족/귀족#평범수#명랑수,서울미디어코믹스,15세이용가,100원/회차 당,네르시온,완결,BL,13.4만,10.0,전체 175,전체 144,18.09.10,4장
나 혼자 통조림 사러 멀리 갔다 왔다 [완결],#만능#차원이동#먼치킨#귀환,제이플미디어,전체이용가,100원/회차 당,김치찌개요리사,완결,판타지,"1,005.1만",9.4,전체 378,전체 1만,18.09.07,20장
"여보, 나 파업할게요(단독선공개)",#로맨스판타지,필연매니지먼트,전체이용가,100원/회차 당,고은채,완결,로판,"3,220.7만",9.9,전체 202,전체 3.6만,18.09.07,2장
