title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
신부는 오늘도 죽고 싶다,#로맨스판타지#차원이동#오해물#동거물#몸정>맘정#성장물#천재#첫사랑#신데렐라#소유욕/독점욕#능력남#재벌남#걸크러쉬#후회남#상처남,텐북,15세이용가,100원/회차 당,유해나,완결,로판,5.3만,9.9,전체 113,전체 38,22.04.05,7장
천재 흑마법사 [연재],#마법사#천재#조력자#노력,문피아,전체이용가,100원/회차 당,노란커피,완결,판타지,425.7만,9.9,전체 785,"전체 5,868",22.04.05,26장
천재작가의 연예계 X파일 [완결],#전문직#천재#노력#작가#PD/감독,문피아,전체이용가,100원/회차 당,홍샅바,완결,현판,14만,9.5,전체 256,전체 55,22.04.05,25장
엘프아이에게 선택받음,#육아,현나라,전체이용가,100원/회차 당,퀘이사,완결,현판,68.4만,9.9,전체 259,"전체 1,539",22.04.04,10장
남편의 밤,#현대로맨스#재회물#동거물#첫사랑#운명#소유욕/독점욕#재벌남#츤데레남#능력남#계략남#집착남#직진녀#상처녀#계약관계,알에스미디어,15세이용가,100원/회차 당,예주하,완결,로맨스,313.3만,9.8,전체 77,"전체 8,692",22.04.04,0장
너를 후회해,#현대로맨스#재회물#성장물#몸정>맘정#첫사랑#순정남#재벌남#능력남#대형견남#상처녀#계약관계#드라마#애잔물,늘솔북스,15세이용가,100원/회차 당,조연진, 연재,로맨스,1.2만,10.0,전체 86,전체 146,22.04.03,1장
섹시한 폐하와 함께하는 전원생활,#로맨스판타지#착각물#환생물#빙의물#천재#다정남#순정남#왕족/귀족#대형견남#조신남#능력녀#엉뚱발랄녀#로맨틱코미디#개그물#힐링물,리케,전체이용가,100원/회차 당,이루이,완결,로판,149.8만,9.7,전체 141,"전체 1,757",22.04.03,0장
[BL]날 죽인 망나니수에 빙의했다,#BL#빙의물,누온미디어,전체이용가,100원/회차 당,펜쇼,완결,BL,112.3만,9.8,전체 85,"전체 3,221",22.04.03,0장
요리하는 대공비 [BL],#BL#피폐물#차원이동#애잔물#성장물#가상시대물#츤데레공#짝사랑공#다정공#상처수#무심수,북팔,15세이용가,100원/회차 당,이사이(利),완결,BL,4.3만,10.0,전체 93,전체 9,22.04.02,3장
폭군 오빠는 덤입니다,#로맨스판타지#빙의물#짝사랑#시한부#왕족/귀족#후회남#차도남#오빠#철벽남#능력녀#도도녀#걸크러쉬#계략녀#재벌녀#사이다녀,스튜디오12,전체이용가,100원/회차 당,송재아,완결,로판,183.1만,9.5,전체 194,"전체 3,832",22.04.02,0장
많이 일하고 적게 버는 삶에 관하여,#현대로맨스#연예계물#재벌남#계략남#능력남#상처남#능력녀#상처녀#소유욕/독점욕,에이템포미디어,15세이용가,100원/회차 당,임하얌,완결,로맨스,97.7만,9.9,전체 109,"전체 5,588",22.04.02,0장
짐승의 본능,#현대로맨스#오해물#동거물#몸정>맘정#소유욕/독점욕#동정남#집착남#계략남#후회남#절륜남#재벌남#유혹남#상처녀#계약관계,북팔,15세이용가,100원/회차 당,공리C,완결,로맨스,7.3만,10.0,전체 61,전체 12,22.04.02,3장
속도위반 청혼,#현대로맨스#사내연애#재회물#속도위반#운명#신데렐라#까칠남#재벌남#능력남#엉뚱발랄녀#애교녀#다정녀#상처녀#계약관계#삼각관계,조은세상,15세이용가,100원/회차 당,하이,완결,로맨스,"5,916",10.0,전체 113,전체 3,22.04.01,4장
내가 SSS랭크로 귀환한 사연,#귀환#용병#먼치킨#시스템#고인물#만능#조력자#검사#마법사#마검사,디앤씨미디어,전체이용가,100원/회차 당,코코릴,완결,판타지,214.8만,8.5,전체 200,"전체 1,034",22.04.01,20장
성녀는 파업하고 싶습니다,#로맨스판타지#암투물#빙의물#다정남#왕족/귀족#자상녀#외유내강#걸크러쉬#다정녀#계약관계#드라마#권선징악,kwbooks,전체이용가,100원/회차 당,Yuwn,완결,로판,11.3만,9.3,전체 108,전체 156,22.04.01,5장
봄비에 젖어들다,#현대로맨스#오해물#동거물#조직/암흑가#복수물#몸정>맘정#첫사랑#나쁜남자#소유욕/독점욕#카리스마남#집착남#다정녀#나이차커플#달달물#신파,로망로즈,15세이용가,100원/회차 당,다깡,완결,로맨스,1.6만,10.0,전체 121,전체 14,22.04.01,6장
진짜 아내,#현대로맨스#빙의물#상처남#소유욕/독점욕#재벌남#카리스마남#능력남#절륜남#집착남#직진남#외유내강#순정녀#다정녀#달달물#로맨틱코미디,romantique,15세이용가,100원/회차 당,최송지,완결,로맨스,1.4만,10.0,전체 78,전체 3,22.04.01,4장
어차피 탑 아이돌,#가수,코핀커뮤니케이션즈,전체이용가,100원/회차 당,올부튼,완결,현판,253.5만,9.7,전체 243,"전체 6,527",22.04.01,20장
"마이, 세컨드 라이프!",#회귀#정치가,제이플미디어,전체이용가,100원/회차 당,파셔,완결,현판,9.8만,9.4,전체 296,전체 26,22.04.01,25장
계절의 시작에서,#현대로맨스#재회물#동거물#까칠남#츤데레남#능력남#대형견남#직진녀#사이다녀#순진녀#털털녀#다정녀#오래된연인#달달물#로맨틱코미디,누온미디어,전체이용가,1300원/회차 당,한열매,완결,로맨스,"1,038",10.0,전체 14,전체 2,22.04.01,1장
격투 천재가 되었다,#스포츠#천재#노력#성장#기타 스포츠,스튜디오예스원,전체이용가,100원/회차 당,감흥,완결,현판,2.3만,9.9,전체 200,전체 10,22.04.01,25장
결혼 에튀드,#현대로맨스#다정남#재벌남#외유내강#무심녀#계약관계#달달물#잔잔물,로망로즈,15세이용가,100원/회차 당,차예,완결,로맨스,4.6만,9.0,전체 71,전체 27,22.04.01,4장
"적나라하게, 연인",#현대로맨스#사내연애#재회물#짝사랑#첫사랑#소유욕/독점욕#재벌남#카리스마남#차도남#능력남#능력녀#친구>연인#달달물#로맨틱코미디,romantique,15세이용가,100원/회차 당,Suha,완결,로맨스,1.1만,10.0,전체 63,전체 0,22.04.01,4장
발칙한 연하남편이 돌아왔다,#현대로맨스#사내연애#동거물#다정남#연하남#츤데레남#절륜남#동정남#능력녀#도도녀#재벌녀#기억상실#신분차이#달달물#로맨틱코미디,romantique,15세이용가,100원/회차 당,낭만로맨스,완결,로맨스,"1,933",10.0,전체 102,전체 0,22.04.01,6장
가면의 레온,#차원이동,포텐,전체이용가,100원/회차 당,눈매,완결,판타지,2.9만,9.2,전체 203,전체 66,22.04.01,29장
"자동사냥 돌렸는데, 내가 강해짐",#성장#시스템#이능력#회귀,에이시스미디어,전체이용가,100원/회차 당,아바타,완결,판타지,192.8만,9.2,전체 372,전체 732,22.04.01,20장
"악녀, 그만두겠습니다",#로맨스판타지#복수물#첫사랑#냉정남#계략남#후회남#유혹남#집착남#순정녀#상처녀#능력녀#쌍방삽질#삼각관계#치유물,키다리스튜디오,전체이용가,100원/회차 당,윤나로,완결,로판,3.1만,9.8,전체 121,전체 48,22.04.01,5장
열애설의 탄생,#현대로맨스#연예계물#동거물#첫사랑#소유욕/독점욕#순정남#능력남#짝사랑남#외유내강#털털녀#다정녀#상처녀#갑을관계#친구>연인#로맨틱코미디,코핀커뮤니케이션즈,15세이용가,100원/회차 당,강가을,완결,로맨스,"3,558",10.0,전체 75,전체 1,22.04.01,3장
세가,#동양풍#영혼체인지#능력남#능력녀,판오름,전체이용가,100원/회차 당,목영,완결,로맨스,100.8만,9.5,전체 471,전체 186,22.04.01,25장
세이무어 백작가의 비밀,#로맨스판타지#영혼체인지#순정남#다정남#다정녀#계약관계#직진녀#존댓말남#조신남#순진남#왕족/귀족#털털녀#대형견남#빙의물#가상시대물,contentshera,15세이용가,100원/회차 당,SUJI,완결,로판,"1,444",10.0,전체 65,전체 0,22.04.01,2장
미쳐버린 그녀가 바란 해피엔딩,#로맨스판타지#궁정로맨스#영혼체인지#빙의물#운명#역하렘#초월적존재#소유욕/독점욕#순정남#유혹남#절륜남#집착남#대형견남#능력녀#오래된연인,조은세상,15세이용가,100원/회차 당,캐로티,완결,로판,"3,668",10.0,전체 163,전체 1,22.03.31,4장
가짜 아내를 그만두려 합니다,#현대로맨스#몸정>맘정#복수물#오해물#소유욕/독점욕#집착남#직진남#후회남#사이다녀#상처녀#재벌남#계약관계#애잔물,시즈닝북스,15세이용가,100원/회차 당,박예인,완결,로맨스,10.3만,10.0,전체 80,전체 111,22.03.31,3장
"취업 후, 상태창이 보여!",#시스템#성장,현나라,전체이용가,100원/회차 당,얼끼,월~금 연재,현판,70.7만,8.3,전체 93,전체 546,22.03.31,0장
악녀는 백만장자 해결사,#로맨스판타지#역하렘#까칠남#능글남#소유욕/독점욕#왕족/귀족#능력남#짝사랑남#능력녀#엉뚱발랄녀#도도녀#걸크러쉬#라이벌/앙숙#배틀연애#로맨틱코미디,연담,전체이용가,100원/회차 당,정연,완결,로판,"1,256.9만",10.0,전체 200,전체 1.7만,22.03.31,3장
폭군을 유혹한 정령아가씨 [단독선공개],#로맨스판타지#로맨틱코미디#달달물#애잔물#카리스마남#집착남#순정남#직진남#능력녀#다정녀#직진녀,romantique,15세이용가,100원/회차 당,라쁠라시아,완결,로판,"5,138",10.0,전체 102,전체 7,22.03.31,6장
뒤틀린,#현대로맨스#몸정>맘정#나쁜남자#소유욕/독점욕#재벌남#후회남#절륜남#집착남#오만남#도도녀#무심녀#순정녀#상처녀#계약관계#신파,romantique,15세이용가,100원/회차 당,채윤경,완결,로맨스,4.4만,9.3,전체 48,전체 8,22.03.31,2장
올마스터,#게임#착각#성장#깽판#전쟁#영웅/신화#시스템#차원이동#만능,kwbooks,전체이용가,100원/회차 당,박건,완결,판타지,95만,9.5,전체 290,"전체 1,232",22.03.31,27장
미래를 보는 프로게이머,#스포츠#전문직#성장#기타 스포츠,contentshera,전체이용가,100원/회차 당,잘쓰고싶다,완결,현판,3.5만,9.0,전체 215,전체 99,22.03.31,25장
불온한 짝사랑,#현대로맨스#재회물#오피스물#짝사랑#첫사랑#다정남#상처남#순정남#연하남#능력남#유혹남#절륜남#짝사랑남#로맨틱코미디#털털녀,엑시트이엔엠,15세이용가,100원/회차 당,담공방,완결,로맨스,"2,447",완결,전체 86,전체 0,22.03.30,3장
스킬 검색으로 다 해먹음,#복수#귀환#전쟁#생존#아포칼립스#회귀#먼치킨#시스템#천재#노력#성장#조력자#아티팩트,북큐브네트웍스,전체이용가,100원/회차 당,짹짹짹,완결,현판,19.2만,8.9,전체 210,전체 67,22.03.30,26장
미움받는 황후는 폭군을 길들인다,#로맨스판타지#초월적존재#집착남,필연매니지먼트,15세이용가,100원/회차 당,쏘리미,완결,로판,"9,459",10.0,전체 121,전체 15,22.03.30,4장
악녀의 딸은 집착을 받고 있습니다,#로맨스판타지#오해물#재회물#복수물#빙의물#가상시대물#소유욕/독점욕#왕족/귀족#능력남#집착남#대형견남#직진남#능력녀#무심녀#걸크러쉬,북팔,전체이용가,100원/회차 당,밤비,완결,로판,123.5만,9.7,전체 124,"전체 1,136",22.03.29,0장
[GL] 재회,#현대로맨스#수사물#재회물#메디컬물#전문직물#첫사랑#운명#걸크러쉬#직진녀#평범녀#사이다녀#상처녀#오래된연인#친구>연인#GL,엠스토리허브,15세이용가,100원/회차 당,쪼랭이떡,완결,로맨스,1.3만,10.0,전체 88,전체 7,22.03.29,1장
매화가 내리는 밤,#동양풍#재회물#남장여자물#복수물#우연한만남#첫사랑#운명#남장여자#소유욕/독점욕#왕족/귀족#외유내강#걸크러쉬#신분차이#애잔물#권선징악,알에스미디어,전체이용가,100원/회차 당,미친머리앤,완결,로맨스,77.5만,9.8,전체 90,"전체 1,911",22.03.29,0장
노란 병아리와 까만 늑대,#계약관계#외유내강#순정녀#상처녀#현대로맨스#까칠남#상처남#순정남#재벌남#오빠,유펜비,15세이용가,100원/회차 당,호리이, 연재,로맨스,"5,375",10.0,전체 82,전체 1,22.03.29,12장
아포칼립스가 체질,#아포칼립스#먼치킨#생존#영지,제이플미디어,전체이용가,100원/회차 당,맘스토치,완결,판타지,105.5만,9.5,전체 200,전체 577,22.03.28,15장
"이혼 후, 아이를 선물받음",#육아#시스템,현나라,전체이용가,100원/회차 당,마음, 연재,현판,5.2만,8.1,전체 148,전체 56,22.03.28,15장
선택지로 꿀빠는 매니저 [완결],#경영/기업#회귀#가수#배우#PD/감독#매니저,문피아,전체이용가,100원/회차 당,하요.,완결,현판,7.9만,10.0,전체 135,전체 73,22.03.28,23장
나비효과 조선 [완결],#대체역사#환생#빙의#노력,문피아,전체이용가,100원/회차 당,사관(史官),완결,판타지,11.1만,9.7,전체 218,전체 79,22.03.28,25장
알고보니 재벌아들 [완결],#회귀#재벌,문피아,전체이용가,100원/회차 당,폰작가,완결,현판,64.5만,8.6,전체 226,전체 110,22.03.28,26장
"이세계, 갓겜으로 정복하다",#회귀#노력#조력자#마법사,문피아,전체이용가,100원/회차 당,장스,완결,판타지,20.1만,8.8,전체 561,전체 272,22.03.28,25장
풍운기협,#정통#퓨전#복수#먼치킨#영웅/신화#천재#노력#성장#천마#도사#정파#사파#마교#명문세가#검,포텐,전체이용가,100원/회차 당,예로나,완결,무협,6.1만,9.4,전체 250,전체 8,22.03.28,25장
카리시안,#차원이동#환생#하렘#먼치킨#영웅/신화#노력#천재#성장#검사#마법사#이능력#왕족/귀족#용사#만능,포텐,전체이용가,100원/회차 당,예로나,완결,판타지,3.9만,9.7,전체 200,전체 88,22.03.28,25장
은룡전기,#차원이동#환생#하렘#깽판#빙의#천재#노력#성장#검사#격투가#마검사#이종족#용사#무공,포텐,전체이용가,100원/회차 당,예로나,완결,판타지,4.2만,9.9,전체 200,전체 20,22.03.28,25장
집수리하는 천마,#차원이동#레이드#정령#먼치킨#영웅/신화#천재#성장#착각#조력자#격투가#이능력#초능력#천마#무공#만능,판시아,전체이용가,100원/회차 당,안경쓴라이언,완결,판타지,206.6만,9.5,전체 285,"전체 5,037",22.03.28,20장
마교 앞잡이의 회귀생활,#정통#환생#깽판#먼치킨#천마#정파#사파#마교#명문세가#지존,주은,전체이용가,100원/회차 당,금종조,완결,무협,3.4만,9.1,전체 200,전체 13,22.03.28,25장
메타버스에서 최강무사가 되었다,#차원이동#정통#복수#귀환#하렘#전쟁#생존#먼치킨#성장#착각#이능력#초능력,주은,전체이용가,100원/회차 당,설련하,완결,판타지,20.5만,10.0,전체 300,전체 12,22.03.28,25장
회귀한 영애는 디저트 가게를 연다,#로맨스판타지#여주판타지#다정남#왕족/귀족#능력남#능력녀#자상녀#걸크러쉬#삼각관계#달달물#로맨틱코미디#힐링물,유주얼미디어,전체이용가,100원/회차 당,한리앙,완결,로판,10.4만,9.8,전체 120,전체 139,22.03.27,5장
네 집이 내 집! [BL],#BL#동거물#나이차커플#달달물#잔잔물#현대물#능글공#순진수#명랑수#다정공#무심공#일상물,서울미디어코믹스,15세이용가,100원/회차 당,피아A,완결,BL,20.4만,9.9,전체 93,전체 700,22.03.27,3장
나를 잡아요! [삽화본][BL],#BL#연예계물#달달물#로맨틱코미디#짝사랑#원나잇#다정공#재벌공#능력수#계략수,북팔,15세이용가,100원/회차 당,TOO영,완결,BL,3만,10.0,전체 77,전체 49,22.03.26,6장
너를 벗기는 방법,#현대로맨스#사내연애#몸정>맘정#원나잇#신데렐라#권선징악#로맨틱코미디#재벌남#능력남#절륜남#유혹남#소유욕/독점욕#집착남#계략남#능글남,북팔,15세이용가,100원/회차 당,채유주,완결,로맨스,7만,10.0,전체 83,전체 16,22.03.26,9장
가이드북으로 꿀빠는 플레이어,#게임#성장#시스템#먼치킨#이능력,에이시스미디어,전체이용가,100원/회차 당,짬킹,완결,판타지,569.3만,9.1,전체 304,"전체 7,621",22.03.25,20장
꿀 빠는 천재 양봉가 [완결],#정령#회귀,문피아,전체이용가,100원/회차 당,해비베어,완결,현판,11.7만,9.9,전체 141,전체 35,22.03.25,21장
너만,#현대로맨스#오해물#재회물#첫사랑#소유욕/독점욕#카리스마남#츤데레남#절륜남#계략남#집착남#삼각관계#정략결혼#신파#잔잔물#애잔물,romantique,15세이용가,100원/회차 당,브루니,완결,로맨스,3.2만,10.0,전체 56,전체 10,22.03.25,4장
환생 사냥꾼의 마궁 탐사기 [완결],#환생#생존#빙의#마계#검사#용병#궁사#이종족,문피아,전체이용가,100원/회차 당,예린채린,완결,판타지,7.4만,9.7,전체 160,전체 33,22.03.25,25장
귀환자 식당 [완결],#전문직#귀환#고인물#요리사,문피아,전체이용가,100원/회차 당,처늬,완결,현판,11.1만,8.5,전체 153,전체 16,22.03.25,24장
K게임계의 구세주가 되었다 [완결],#경영/기업#회귀#재벌#BJ,문피아,전체이용가,100원/회차 당,RUT,완결,현판,15.3만,9.9,전체 240,전체 133,22.03.25,25장
착실한 레이디,#로맨스판타지#연하남#능력남#능력녀#우월녀#뇌섹녀#걸크러쉬#로맨틱코미디,유펜비,전체이용가,100원/회차 당,호리이,완결,로판,"5,325",10.0,전체 152,전체 1,22.03.25,5장
내가 옳다,#복수#회사원,코핀커뮤니케이션즈,15세이용가,100원/회차 당,기사영,완결,현판,29.5만,9.2,전체 300,전체 129,22.03.25,26장
오빠라는 거짓말,#현대로맨스#첫사랑#까칠남#상처남#순정남#츤데레남#능력남#직진남#철벽남#동정남#순정녀#다정녀#친구>연인#달달물#로맨틱코미디,romantique,15세이용가,100원/회차 당,가시나,완결,로맨스,"4,055",완결,전체 47,전체 0,22.03.25,2장
21세기 중전마마,#현대로맨스#까칠남#나쁜남자#재벌남#카리스마남#후회남#츤데레남#능력남#오만남#도도녀#철벽녀#까칠녀#달달물,romantique,15세이용가,100원/회차 당,허도윤,완결,로맨스,1.1만,10.0,전체 37,전체 3,22.03.25,2장
회귀한 공주는 살고 싶다,#로맨스판타지#오해물#성장물#회귀물#여주판타지#첫사랑#다정남#능력남#존댓말남#능력녀#뇌섹녀#다정녀#후회녀#삼각관계#드라마,kwbooks,전체이용가,100원/회차 당,새털구름,완결,로판,48.8만,9.9,전체 195,"전체 1,653",22.03.25,0장
집에 가지마,#현대로맨스#사내연애#재회물#동거물#첫사랑#다정남#순정남#연하남#유혹남#직진남#동정남#자상녀#순정녀#달달물#로맨틱코미디,로망로즈,15세이용가,100원/회차 당,솔해,완결,로맨스,"4,601",9.6,전체 68,전체 2,22.03.25,4장
경국지색,#궁정로맨스#오해물#가상시대물#첫사랑#다정남#소유욕/독점욕#카리스마남#능력남#절륜남#짝사랑남#계략남#집착남#직진남#기억상실#정략결혼,romantique,15세이용가,100원/회차 당,월하백향,완결,로맨스,1.7만,10.0,전체 50,전체 4,22.03.25,2장
연애 임박,#현대로맨스#사내연애#재회물#오피스물#능글남#상처남#능력남#능력녀#평범녀#상처녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,김소한,완결,로맨스,3.2만,10.0,전체 60,전체 49,22.03.25,4장
뱀파이어의 숲,#현대로맨스#캠퍼스물#재회물#환생물#운명#능글남#능력남#유혹남#절륜남#까칠남#직진녀#나이차커플#사제지간#달달물#애잔물,북팔,15세이용가,100원/회차 당,유세홍,완결,로맨스,7.5만,9.9,전체 82,"전체 1,044",22.03.24,5장
위험한 본부장,#현대로맨스#사내연애#까칠남#순정남#재벌남#카리스마남#오만남#외유내강#평범녀#철벽녀#계약관계,romantique,15세이용가,100원/회차 당,홍영,완결,로맨스,2.1만,9.7,전체 37,전체 9,22.03.24,2장
이유 있는 집착 [단독선공개],#현대로맨스#동거물#애잔물#소유욕/독점욕#첫사랑#친구>연인#츤데레남#철벽남#다정남#순정남#후회남#나쁜여자#상처녀#짝사랑녀#집착녀,romantique,15세이용가,100원/회차 당,연정(連靜),완결,로맨스,1.8만,10.0,전체 96,전체 12,22.03.24,6장
괴물 공작의 후처가 되었다[완결],#로맨스판타지,온글미디어,전체이용가,100원/회차 당,이니피스,완결,로판,8.7만,10.0,전체 142,전체 111,22.03.23,5장
감각적 오해,#현대로맨스#계약관계#후회남#카리스마남#절륜남#상처녀#신파#애잔물,온글미디어,15세이용가,100원/회차 당,비유,완결,로맨스,4.8만,10.0,전체 75,전체 39,22.03.23,5장
몽마가 찾아오는 밤,#로맨스판타지#복수물#다정남#후회남#무심녀#상처녀#삼각관계#애잔물#권선징악,온글미디어,15세이용가,100원/회차 당,신양이,완결,로판,"3,319",10.0,전체 130,전체 1,22.03.23,5장
[BL]외로워도 슬퍼도,#오해물#재회물#첫사랑#계약관계,kwbooks,15세이용가,100원/회차 당,탄산,완결,BL,2.7만,10.0,전체 87,전체 10,22.03.23,4장
남주가 도망을 안 간다,#로맨스판타지#가상시대물#차원이동#상처남#소유욕/독점욕#왕족/귀족#능력남#집착남#계략녀#다정녀#갑을관계#신분차이,코핀커뮤니케이션즈,전체이용가,100원/회차 당,파민쿠,완결,로판,47.3만,9.9,전체 130,"전체 1,760",22.03.23,4장
페트로그라드의 한국인,#대체역사#성장,에이시스미디어,전체이용가,100원/회차 당,쿠틀리쿠어,완결,판타지,12.9만,9.8,전체 214,전체 275,22.03.23,23장
백치 영애님은 파혼이 하고 싶어,#로맨스판타지#복수물#빙의물#짝사랑#왕족/귀족#짝사랑남#계략남#존댓말남#순진녀#다정녀#상처녀,엠스토리허브,15세이용가,100원/회차 당,화앤블,완결,로판,"5,162",완결,전체 105,전체 2,22.03.22,5장
우리가 함께 한 기적,#현대로맨스#전문직물#상처남#순정남#재벌남#능력남#사이다남#직진남#능력녀#사이다녀#순진녀#상처녀#계약관계#힐링물#권선징악,도서출판선,전체이용가,7000원/회차 당,김휘경,완결,로맨스,"1,971",10.0,전체 77,전체 0,22.03.22,7장
아기 성녀가 악당을 구원한다는데요,#로맨스판타지#육아물#성장물#빙의물#가족물#여주판타지#까칠남#상처남#능력녀#엉뚱발랄녀#상처녀#치유물#드라마,kwbooks,전체이용가,100원/회차 당,서리하,완결,로판,546.1만,9.8,전체 191,"전체 5,216",22.03.22,0장
그 탑스타의 음악에는 악마가 산다,#전문직#정령#방송#성장#조력자#가수#PD/감독,스토리튠즈,전체이용가,100원/회차 당,라인히어,완결,현판,58.7만,9.6,전체 330,"전체 1,201",22.03.21,10장
다시 찾은 행복 [단독선공개],#현대로맨스#오해물#재회물#첫사랑#재벌남#유혹남#절륜남#대형견남#재벌녀#능력녀#철벽녀#상처녀#다정녀#삼각관계#달달물,조은세상,15세이용가,100원/회차 당,꿈꾸는 돼냥이,완결,로맨스,5만,8.1,전체 75,전체 17,22.03.21,3장
태평양 재벌 바다를 가르다,#경영/기업#회귀#성장#노력#회사원#재벌,제이플미디어,전체이용가,100원/회차 당,유유천천,완결,현판,95만,9.5,전체 281,전체 478,22.03.21,25장
군림천마,#퓨전#빙의#천마#마교,청어람,전체이용가,100원/회차 당,이루성,완결,무협,125.1만,9.1,전체 313,전체 807,22.03.21,25장
네게 젖어드는,#사내연애#평범녀#계략남#상처남#능력남#재회물#힐링물,에이템포미디어,15세이용가,100원/회차 당,금반지,완결,로맨스,228.9만,9.7,전체 73,"전체 2,931",22.03.21,0장
성녀가 못생긴 건 처음 봅니까?,#로맨스판타지#여주판타지#운명#천재#초월적존재#까칠남#왕족/귀족#직진남#카리스마남#능력녀#엉뚱발랄녀#사이다녀#애교녀#털털녀#로맨틱코미디,예원북스,전체이용가,100원/회차 당,은서미,완결,로판,250.6만,9.9,전체 195,"전체 5,594",22.03.21,3장
용병시대,#전문직#복수#전쟁#생존#깽판#아포칼립스#먼치킨#천재#노력#성장#조력자#고인물#군인,북큐브네트웍스,15세이용가,100원/회차 당,이원호,완결,현판,30.4만,9.5,전체 200,전체 220,22.03.21,25장
검은머리 MLB 단장,#스포츠#전문직#야구,작가컴퍼니,전체이용가,100원/회차 당,보리네집사,완결,현판,41.6만,9.9,전체 267,전체 232,22.03.21,25장
흑막이 내게 집착하기 시작했다,#로맨스판타지#빙의물#환생물#계략남#집착남#소유욕/독점욕,고렘팩토리,15세이용가,100원/회차 당,소혜,완결,로판,46.6만,9.4,전체 155,전체 680,22.03.20,4장
이 상속에 이의를 제기합니다!,#로맨스판타지#로맨틱코미디#걸크러쉬#츤데레남#까칠남,필연매니지먼트,15세이용가,100원/회차 당,해말,완결,로판,"2,733",10.0,전체 168,전체 5,22.03.20,5장
말단 후궁의 딸로 태어났습니다,#궁정로맨스#동양풍#육아물#빙의물#사이다녀,필연매니지먼트,전체이용가,100원/회차 당,월면,완결,로맨스,"4,516.1만",9.9,전체 362,전체 3.3만,22.03.19,0장
임신부터 했습니다,#현대로맨스#재회물#첫사랑#운명#다정남#재벌남#카리스마남#능력남#유혹남#계약관계#달달물#힐링물,북팔,15세이용가,100원/회차 당,혜나,완결,로맨스,1.1만,9.6,전체 61,전체 0,22.03.19,6장
난 남자가 있는데,#잔잔물#직진녀#현대로맨스#소유욕/독점욕#능력남,시크릿e북,15세이용가,100원/회차 당,서향,완결,로맨스,"3,183",8.2,전체 40,전체 0,22.03.19,3장
플레이걸 파울,#판타지드라마,교보문고,15세이용가,100원/회차 당,김상아,완결,드라마,1.7만,9.6,전체 60,전체 645,22.03.19,0장
